num_contours,avg_area,std_area,std_4nn,circle_similarity,avg_perimeter,std_perimeter,avg_compactness,std_compactness,avg_eccentricity,std_eccentricity,avg_solidity,std_solidity,avg_curvature,std_curvature,fft_2,fft_3,fft_4,fft_5,fft_6,fft_7,fft_8,fft_9,fft_10,offset_x_mean,offset_y_mean,offset_x_std,offset_y_std,var_radii,var_angle_gaps,centroid_hull_area,centroid_hull_perimeter,quad_1,quad_2,quad_3,quad_4,mean_1nn,avg_degree,avg_clustering,area_ratio,bbox_aspect,std_aspect,sym_horiz,sym_vert,fractal_dim,template_match_score,occupancy_error,assignment_cost,avg_diameter,std_diameter,avg_pairwise_diff,child_id,label
25,78.78,53.29654398,24.21316616,0.258187095,47.68459143,26.18556201,0.480858423,0.144812652,0.576571462,0.202037214,0.788265792,0.097108786,2.539542749,0.61290436,0.7151719,0.29506516,0.20581727,0.24972692,0.17661263,0.102623805,0.10281243,0.09171268,0.07615532,9.383006661,-28.91209444,78.34057906,47.60652268,1256.837825,0.058020031,40085.14803,779.8705649,9,10,3,3,35.41351676,5.2,0.216666667,0.029782697,1.636815912,0.345124793,0.067452352,0.012479445,-1.936508927,0.04942358,0.285714286,4.051207412,15.83239366,7.834239652,0.325252503,7557,2
16,1020.46875,530.0037284,25.63008854,0.233032965,224.2778796,130.5515806,0.430468782,0.293236632,0.570056435,0.062197147,0.711751225,0.293053173,2.74045352,0.426178114,0.68759173,0.61721635,0.26365417,0.1242308,0.09665039,0.07205666,0.055334125,0.058291547,0.034532867,27.49032658,-0.258427836,82.9229702,67.14565571,1727.119337,0.096051105,44196.2178,868.9525932,2,6,3,5,56.47373017,4.875,0.325,0.158377954,1.27816901,0.243039107,0.222617069,0.188273588,-2.185532253,-0.020369126,0.476190476,5.058076161,59.71163296,19.77108719,3.566215038,7558,1
29,787.3103448,938.0837347,14.55990237,0.189037452,161.3163145,194.4519954,0.613407811,0.264896311,0.659211305,0.111619827,0.863612586,0.161105345,2.709525309,0.445099194,0.39756137,0.33320466,0.1904334,0.09445304,0.12908103,0.08761669,0.06147806,0.058371466,0.03153275,7.482610848,-12.16505621,105.5165925,46.36853226,1748.354885,0.041231461,41366.15567,813.8656401,8,10,5,6,34.28954819,4.827586207,0.172413793,0.338161675,1.951612893,0.177995524,0.421916975,0.375365703,-2.063004529,0.088083096,0.285714286,8.038539243,41.6462294,28.14749069,2.734325409,7559,2
37,44.56756757,27.27937597,20.76053326,0.35111904,39.48964524,20.69455872,0.41444048,0.157472402,0.400430859,0.197629414,0.73746518,0.137999371,2.619496546,0.529605843,0.22676627,0.41515166,0.103462026,0.100814514,0.08286218,0.120974,0.07292515,0.06889956,0.06914552,13.5264194,-8.410122236,98.54502499,86.76079928,2303.779833,0.034576786,79129.27483,1072.232955,8,10,7,12,34.06891411,5.189189189,0.144144144,0.01441106,1.076687113,0.3754889,-0.009654999,0.033677833,-1.433299044,0.02943402,0.142857143,16.04453827,15.5846073,8.181126216,0.201760143,7560,2
13,330.5769231,241.4496162,23.32497742,0.246322395,122.4733424,84.69433182,0.398016962,0.234391225,0.66341005,0.168712964,0.704950766,0.209314347,2.666654608,0.486091381,1.0148612,0.69478935,0.28564754,0.17822634,0.07854449,0.0871698,0.092055745,0.06590218,0.061958764,-17.4712192,-6.434812725,105.1538243,29.82385789,2191.141359,0.530954149,18119.56076,735.8266998,5,3,3,2,33.0023652,4.769230769,0.397435897,0.093842123,2.751937963,0.224833139,0.121657223,0.173954238,-1.718810329,0.03618336,0.714285714,8.05256276,32.82440048,14.96987624,1.229394197,7561,1
15,39.2,23.23775663,43.33453096,0.251526369,31.91959581,15.3108794,0.532554007,0.188187607,0.626855278,0.170332205,0.804441765,0.132229674,2.594553695,0.589406068,0.45379007,0.33166847,0.17139037,0.17183828,0.14924929,0.094755605,0.099647,0.06685959,0.0646737,-15.49941527,-15.00727879,107.1351425,81.77332131,2483.153302,0.112626275,60221.65788,1004.499661,6,4,3,2,55.87185627,4.533333333,0.323809524,0.005877061,1.189655168,0.480121311,0.084978892,0.026495519,-2,0.03808865,0.619047619,6.06201086,11.02843052,5.713176613,0.175312489,7563,1
13,119.8461538,108.1315767,37.34290062,0.319845441,67.42569628,52.61829726,0.430318088,0.179984171,0.426611149,0.150944806,0.753986798,0.171004805,2.62347601,0.598690747,0.22124961,0.16076912,0.11218282,0.0829738,0.059116803,0.056998663,0.035559062,0.05677633,0.036149364,1.026790126,-44.9291766,72.39869276,90.87766689,1363.703367,0.236162107,46047.29456,862.3033981,6,4,1,2,57.76549927,4.769230769,0.397435897,0.018340416,0.814241484,0.801974389,0.012962346,-0.002348476,-1.607201743,-0.011889094,0.714285714,8.066631258,24.91881268,20.2990831,0.48646155,7569,1
11,434.1363636,252.0603365,32.32638221,0.270537779,164.3766679,69.48082155,0.29459137,0.250646675,0.556595953,0.068480163,0.582339609,0.260542535,2.701191767,0.440259666,0.6756615,0.43334904,0.17381607,0.11322169,0.08617091,0.06042479,0.063517556,0.038223263,0.03922379,-21.79499389,-11.67418505,113.4994757,43.67260183,1877.130994,0.153729012,30674.79888,778.1760285,4,3,2,2,54.95563635,4,0.4,0.075175128,2.074285702,0.357223248,0.05584276,0.137328646,-2.043381032,0.06810447,0.523809524,10.03656259,44.96734035,17.39206016,1.613744259,7570,1
39,13.35897436,10.17283255,12.8706505,0.236144754,16.04951334,7.70433952,0.626426851,0.165597005,0.558669815,0.223286004,0.885198822,0.158313817,2.488177937,0.659772757,0.5847801,0.41122064,0.31188858,0.22498833,0.22316357,0.16811988,0.15209462,0.17454131,0.1322421,15.94324759,-16.48368011,89.76660972,42.47976273,1955.500647,0.041834979,25885.57041,796.04241,11,18,4,6,13.44817398,5.282051282,0.13900135,0.011301273,2.858267694,0.186117157,0.061826579,-0.005271392,-1.736965594,0.012621317,0.476190476,18.05554147,5.837799962,2.171396648,0.068572111,7571,1
19,34.86842105,25.58208774,25.59253093,0.364490869,40.0359646,27.05310063,0.389038913,0.244076387,0.382835548,0.223859627,0.703211369,0.205366042,2.691245419,0.486777973,0.27128673,0.19508559,0.11599764,0.14641206,0.107975736,0.092319034,0.07731058,0.067007266,0.05787377,-3.939484402,-21.79895089,93.13404959,52.31776298,1960.09196,0.052860933,44043.89534,855.884183,7,7,3,2,46.92701823,4.736842105,0.263157895,0.010607977,2.08670519,1.500791445,-0.000423021,0.023396575,-2.52219706,0.006295958,0.380952381,2.049517089,16.914485,12.26484868,0.17011185,7572,2
27,14.55555556,15.10355203,28.36523007,0.312622922,19.49163578,16.43229981,0.558611971,0.156499222,0.455054376,0.149810574,0.843015378,0.153717369,2.576149352,0.572286687,0.24802265,0.11923021,0.119382486,0.101693936,0.09645448,0.083115146,0.081302896,0.06703933,0.06731009,19.96916746,-36.25608949,103.5944896,95.42501197,1989.648437,0.033262755,75075.62232,1039.003648,7,10,3,7,34.67950205,4.740740741,0.182336182,0.003584916,1.201986751,0.51780645,0.005189351,-0.004079071,-1.678071905,-0.00891093,0.380952381,6.069535721,7.886365162,7.028359491,0.076736115,7573,1
100,7.595,4.658698853,9.11254388,0.218981259,11.11796025,3.843085658,0.720233388,0.103132481,0.565524697,0.259643536,0.958766847,0.05645553,2.449114369,0.619236483,0.54631656,0.43506226,0.26286244,0.30833206,0.3016028,0.28024018,0.23059529,0.23094285,0.19999635,-28.43974738,8.501144167,109.7690068,88.34226898,3898.527682,0.034455241,84006.77785,1170.916199,31,16,31,22,15.14851357,5.54,0.055959596,0.00596093,1.034188031,0.412572515,0.001767769,-0.008591943,-1.585620666,0.004550824,0.428571429,79.05365526,4.296033706,1.595021754,0.043445624,7574,1
1,442,0,,0.159699041,86,0,0.750991862,0,0.61910389,0,1,0,3.084129079,0.291241024,0,0.59767586,0,0.17885932,0,0.050509844,0,0.07472918,0,0,-4.5,0,0,0,0,,,0,1,0,0,,,,0.909465019,1.499999917,0,0.96285012,0.554201442,-1.29248125,-0.010099502,1,20.06618852,31.06444913,0,,7576,1
24,381.1041667,192.2316842,16.5475484,0.276674937,140.2665543,98.19993371,0.384106953,0.251213235,0.590347791,0.19474463,0.682951707,0.219430783,2.671049334,0.468312344,0.4736328,0.38346538,0.14721456,0.11661905,0.089225285,0.057319548,0.042381417,0.036370624,0.043209214,-3.90896675,-10.00736015,89.10083592,54.57570704,1815.491158,0.039593918,46082.75596,840.0407646,5,8,7,4,44.65077292,5,0.217391304,0.120396209,1.658878497,0.698495353,0.156675616,0.163722615,-1.765549578,0.04665546,0.19047619,3.046849788,38.92651636,16.59873461,1.413257957,7577,1
26,360.9807692,729.1176633,22.14548173,0.402044695,166.4579267,215.9958704,0.142562241,0.246856695,0.40015393,0.301401015,0.365711879,0.33450355,2.686299169,0.503703985,0.42472765,0.31274801,0.105650865,0.11781227,0.085371405,0.06517379,0.047821864,0.037293293,0.04046031,-2.092296915,-0.703596902,109.9495878,44.12274323,2187.445818,0.130542695,40664.72149,859.8144552,8,4,8,6,24.78755213,5.153846154,0.206153846,0.148594091,2.086206885,2.118064227,0.202339493,0.267848305,-2.097447621,0.038648892,0.476190476,5.058468335,38.20421924,39.30373756,1.381045699,7578,2
9,954.8888889,997.520726,55.46532734,0.174469178,432.8144902,115.8523556,0.088838451,0.108100085,0.707583078,0.113099494,0.277561133,0.257325083,2.719838913,0.415471684,0.9817731,0.65244853,0.13897651,0.12484137,0.0938407,0.046819106,0.042589836,0.024267763,0.02949374,7.78992612,-21.77777083,98.82164667,108.4973232,650.7915927,0.082394533,62595.75583,975.17716,2,3,2,2,89.74888996,4,0.5,0.07398416,0.881542697,0.307972417,0.217163322,0.016329241,-1.725483556,-0.008448491,0.857142857,12.08402782,82.21038964,18.44230196,3.63693738,7579,1
27,34.38888889,13.94455511,19.41003981,0.319804539,34.60301135,13.48206567,0.418714996,0.16970776,0.504786242,0.207059912,0.722305775,0.162545953,2.61468822,0.525529901,0.42308196,0.18541557,0.10137034,0.07645674,0.057014346,0.051111892,0.033484254,0.03380576,0.033258587,17.5876349,-15.80655359,107.74771,61.67336625,2066.505158,0.042570176,57885.58797,934.2015793,8,9,4,6,40.6121847,4.814814815,0.185185185,0.012040927,1.65277777,0.877625812,0.053258096,0.010525776,-2.52219706,0.03321297,0.333333333,6.038429004,12.37154854,4.098370247,0.161618054,7580,3
8,2220.125,2237.070053,35.31969732,0.186101756,254.1223643,95.30423733,0.413863185,0.257051006,0.639196252,0.10271246,0.691597147,0.305672377,2.718332999,0.433227683,0.4792095,0.29489687,0.12651679,0.114477605,0.061746664,0.05173777,0.023520531,0.029443203,0.0296718,-1.326496226,-9.802624001,109.4798927,53.41155816,1559.538999,0.173187377,30093.35919,766.3700794,2,2,2,2,78.11309216,3.5,0.5,0.281197555,2.086206885,0.364285047,0.393287768,0.014191283,-1.893526338,0.04181982,0.666666667,13.04293689,72.54815496,32.78933076,7.428070545,7581,1
17,28.73529412,14.79677792,22.84085117,0.298950858,27.55837774,11.61726575,0.52219961,0.170302766,0.444229491,0.175512072,0.821514565,0.115621236,2.592599677,0.561656731,0.2167981,0.1280998,0.07099467,0.08416371,0.06774755,0.055225406,0.049593996,0.044584908,0.038019862,7.00589155,-15.13750291,111.5393285,70.01045901,2066.705434,0.14081617,49727.95668,932.0588516,6,4,2,5,51.34039446,4.705882353,0.294117647,0.005823171,1.468619241,0.87355023,-0.004507728,-0.004507728,-2,-0.012284576,0.666666667,4.068370428,10.97853285,5.122159937,0.134625003,7582,2
5,1536.9,699.3931226,41.8414221,0.318513017,906.1265608,411.278818,0.029115591,0.013765872,0.283649676,0.196887776,0.117254091,0.091041608,2.606855662,0.539515989,0.5111623,0.08374088,0.06797757,0.028276082,0.039332345,0.014895429,0.018785287,0.012210522,0.008094601,4.056358987,-1.389984349,56.65504441,24.76623907,868.5268447,0.49214637,5479.630958,367.1248375,1,2,2,0,43.79077697,3.2,0.8,0.071460455,1.043613704,0.166652068,0.033862379,0.03997165,-1.993725662,0.049375396,0.857142857,16.04715917,234.3448674,77.31806467,6.223275185,7583,1
2,10818,5153.5,,0.219231451,636.1665206,120.0416301,0.309093967,0.041878349,0.770905317,0.052836181,0.850003462,0.022827644,2.780363187,0.54500902,3.1166391,1.0900191,0.8134178,0.5194011,0.435761,0.50113136,0.3476294,0.5035308,0.09887075,-19.72460388,-11.00712114,89.69963855,31.35247482,494.2699112,0.007464542,,,1,0,0,1,190.0421304,,,0.387242268,1.515624992,0.079252782,0.236776404,0.506812827,-2.037402618,0.090337135,0.904761905,19.03595994,146.5359668,34.15714318,35.45456314,7584,1
23,37.73913043,17.15458461,25.33707986,0.301727295,31.19841257,10.99121615,0.512939927,0.137191346,0.456142392,0.182639883,0.82205604,0.111733295,2.669069613,0.600035194,0.24089363,0.18349837,0.103067055,0.08024636,0.06383813,0.07085201,0.04989306,0.042502183,0.042295117,-7.338407482,25.07784051,100.5736107,70.35724132,1857.456972,0.070454534,56783.39971,929.8091861,1,6,11,5,42.31271734,4.956521739,0.225296443,0.008827867,1.210526312,0.904601755,0.016910813,-0.007728014,-1.70751875,0.008195888,0.666666667,2.094856596,12.02710629,4.293678019,0.17004621,7585,1
20,34.625,25.75697721,23.59534485,0.258820229,28.9731492,16.85743388,0.556408924,0.168333676,0.546771924,0.228126308,0.831913746,0.093029739,2.55074645,0.590032479,0.4266758,0.26023155,0.16331199,0.1495813,0.13384368,0.091750816,0.07116743,0.077437215,0.064918354,2.11997067,-15.41280849,85.64518126,48.7174889,1962.64146,0.083863215,36571.71175,821.4448932,6,8,4,2,38.8307273,4.9,0.257894737,0.011471309,1.948863625,0.494256074,-0.006150092,0.045289074,-1.133084729,0.016449582,0.380952381,1.053258358,11.22805471,7.3164737,0.155868754,7586,1
23,124,102.8794144,19.30784663,0.307068742,66.07521782,47.20321587,0.427571176,0.16349229,0.47135949,0.215610025,0.744015143,0.134230631,2.666180472,0.602192732,0.5118957,0.19771713,0.2858472,0.17167948,0.120076075,0.10157766,0.06934711,0.07702691,0.06439773,-17.96186562,-1.801159264,94.89409201,55.26550788,2160.097604,0.092458753,44008.57154,843.3411432,8,3,6,6,39.33378814,4.956521739,0.225296443,0.040569567,1.465753418,0.957061679,0.037272284,0.058881057,-2.052436703,0.007249645,0.523809524,2.068179195,24.4305014,17.51950941,0.498635888,7587,2
11,739.7727273,836.4178861,37.57187438,0.251141381,381.7099481,300.7692807,0.181060447,0.231384001,0.568076683,0.152261391,0.412515357,0.279798737,2.691748325,0.512580549,1.0523654,0.45667613,0.1785342,0.13937242,0.11182907,0.090257876,0.07469303,0.04780122,0.04587426,11.66002452,-11.17088642,72.63846348,108.0890172,2147.607654,0.171008901,37475.48611,835.7405091,1,4,3,3,48.24725364,4.181818182,0.418181818,0.089189811,0.775510202,0.260609655,0.076960841,0.057037607,-1.965544128,0.055063687,0.761904762,10.08565751,69.63499653,45.74995265,2.918011427,7588,1
22,185,702.3484469,15.72400958,0.246105517,142.304302,530.2320466,0.558534867,0.175003033,0.583026381,0.141480434,0.797304398,0.18564507,2.704008429,0.503899069,0.4749553,0.24087502,0.16469449,0.15811755,0.10066936,0.085718505,0.07675325,0.047533397,0.05508029,-9.364994852,2.254495048,92.53143196,53.58339975,1540.994145,0.059775534,37886.10905,774.3039472,6,4,6,6,35.37891296,4.818181818,0.229437229,0.048467383,1.433884292,0.35020115,0.12491562,0.011565638,-1.461153211,0.013970219,0.333333333,1.067539618,25.08736457,70.43750649,0.799627781,7590,1
35,25.11428571,12.8880264,19.93985416,0.305859411,24.54340951,9.771034124,0.543722415,0.132634458,0.425795847,0.166196322,0.850851775,0.095463656,2.646748756,0.599507721,0.3050506,0.22079019,0.2227899,0.14451683,0.107596785,0.09959579,0.09798489,0.113883495,0.08382112,-35.68432497,-12.22261752,92.81219966,43.3844178,2839.312415,0.041037019,41575.38754,853.8140155,14,8,8,5,26.7132385,5.257142857,0.154621849,0.014903104,2.065088745,0.6904353,0.063667146,-0.008299566,-1.642206477,0.043892153,0.285714286,14.04559964,9.721658116,4.205872498,0.119941071,7591,2
9,2100.166667,1068.548886,38.19951578,0.166108117,193.328049,56.95518675,0.666429737,0.101800033,0.630522924,0.164901547,0.932233279,0.043387429,2.712556959,0.463032194,0.407193,0.3254063,0.070433356,0.089746386,0.086331174,0.0971472,0.053918175,0.04287833,0.052299157,19.46682274,-10.67731469,107.7669168,65.65216293,1518.820026,0.07970085,41655.76739,850.8300614,2,3,2,2,79.48117457,4,0.5,0.213829968,1.425702806,0.177640897,0.172282192,0.05387956,-1.919976179,0.10836834,0.666666667,12.04380761,68.71823597,22.71131977,6.97177124,7592,1
15,344.3333333,215.9047372,24.02687044,0.198921259,142.1456651,124.3528962,0.439143073,0.317440579,0.624154597,0.163354832,0.680790157,0.299003854,2.717682826,0.458975002,0.7770837,0.37060228,0.18804906,0.122656964,0.082534336,0.07953444,0.07086199,0.039548572,0.04273083,19.94722061,-12.49823812,89.08960017,66.86631506,1569.04756,0.066000845,46573.57871,819.9978026,3,6,3,3,56.28490091,4.4,0.314285714,0.057640586,1.422310751,0.369923156,0.075054525,0.009824211,-1.550851869,0.026634296,0.333333333,6.037433653,34.96632511,17.78452815,1.300712466,7593,1
6,5696,12024.47822,36.21009057,0.288239556,441.2873468,793.3838004,0.415561272,0.235227661,0.57441728,0.303935107,0.769975598,0.178834741,2.662856459,0.499106057,0.71501064,0.89460224,0.47189167,0.38914952,0.3309812,0.48791757,0.33305034,0.29458383,0.27021345,-57.50014409,78.88416353,44.71177293,50.21612852,2531.814153,1.760994899,6237.257792,417.1831583,0,1,5,0,44.01827121,3,0.6,0.343598251,1.224561399,0.454051068,0.493231092,0.472179239,-2.039646034,0.097173095,0.952380952,15.09926608,82.66949805,127.7735787,18.79031181,7594,1
24,808.7291667,805.769275,15.44167882,0.182416401,218.1347534,129.6343344,0.368027986,0.355895951,0.689381928,0.140128747,0.553861792,0.365595665,2.71101253,0.446183747,0.7417917,0.3867643,0.19564909,0.14381097,0.10004143,0.083942354,0.06171575,0.054731797,0.045677885,-13.97726689,-0.566481481,80.40927102,63.36641368,1489.859384,0.026825918,45163.20102,825.5107239,7,5,6,6,45.98542381,5,0.217391304,0.198772108,1.349442374,0.304284367,0.19298253,0.341845689,-1.872375974,0.068682924,0.238095238,3.058658025,50.3786064,23.30316897,2.881765604,7595,2
62,249.7580645,139.2617848,9.39837538,0.198443751,76.0407479,27.1000736,0.583206122,0.215617017,0.657509073,0.160214795,0.843126006,0.149105787,2.673741382,0.467258144,0.6393371,0.3872191,0.24695681,0.15649924,0.12268099,0.10033778,0.07660716,0.069358975,0.06005942,1.348869983,1.045282935,98.73983515,60.07678333,1757.199257,0.020668469,63320.01038,943.5870707,14,15,15,18,27.17175633,5.419354839,0.088841883,0.161848321,1.332089547,0.217480381,0.15132029,0.084069075,-2.183570503,0.07258518,0.142857143,41.03062223,24.34788229,7.298032143,0.90540421,7596,2
45,509.1666667,292.3738284,12.18502019,0.159927433,106.4968197,47.81990174,0.654841454,0.232027344,0.709100414,0.154012589,0.875789638,0.184325809,2.712246285,0.43646379,0.6033115,0.36097905,0.20337813,0.15857056,0.10442626,0.0758359,0.059784077,0.06035545,0.052992806,31.70809919,-2.946640366,80.90676357,54.92706292,1755.963374,0.016457265,45699.9305,863.1745044,6,19,9,11,29.77481581,5.288888889,0.12020202,0.272068253,1.564655166,0.279946267,0.299178318,0.231346168,-1.84389247,0.112770036,0.142857143,24.03672397,33.06001149,10.69330403,1.772604227,7597,2
14,128.0357143,131.5149997,47.66324371,0.409185861,158.1338112,157.6211597,0.130412787,0.117374085,0.356344176,0.211692661,0.343863331,0.203858417,2.706457513,0.455374152,0.21674213,0.11544717,0.06342514,0.054429702,0.036075506,0.024916843,0.017588079,0.017776828,0.011379717,40.66685972,12.49833469,109.6110246,62.99552129,2694.69019,0.234209987,42602.73612,871.2993987,2,3,3,6,38.12607093,4.571428571,0.351648352,0.023183176,1.704225344,1.238984985,0.016458474,0.005378396,-2.07487356,0.024628755,0.619047619,7.08195628,59.37403607,62.04268909,0.627254426,7598,1
24,279.6875,231.7886435,16.00943124,0.158420719,103.4789884,37.33207933,0.461825465,0.328544203,0.765032798,0.129216193,0.668521224,0.334210613,2.68325718,0.463867688,0.82023793,0.46934703,0.25407386,0.12582766,0.11854186,0.091459125,0.071576364,0.055012405,0.048128556,29.52532322,-3.973794686,95.74411356,58.23677143,2069.129921,0.055004932,43825.88484,851.6969988,3,10,6,5,44.22675511,4.833333333,0.210144928,0.083296106,1.635135128,0.163095305,0.046291508,-0.011378347,-1.550889322,0.07872137,0.380952381,3.063603122,26.4507835,6.00536306,1.036203146,7599,3
27,69.98148148,32.26495676,23.92866674,0.251928202,41.28058081,14.4292128,0.532121909,0.122934931,0.547859858,0.194877099,0.830286856,0.083338353,2.604467871,0.619434471,0.42794892,0.23921224,0.16191141,0.14102228,0.12805033,0.09848093,0.080412894,0.056438215,0.060295343,-8.103401944,7.94790649,74.27346549,87.03965601,2280.099627,0.034116373,59036.1632,920.9421322,7,5,9,6,37.98600749,4.962962963,0.190883191,0.020382736,0.888544889,0.458762143,0.099947504,-0.000565972,-1.742713414,0.010301839,0.571428571,6.065413013,14.90849865,5.769941394,0.288645834,7600,1
19,466.2105263,362.4276449,19.61369024,0.193889423,171.1366435,88.2079123,0.35687634,0.31961554,0.699713541,0.14708374,0.597603008,0.297209757,2.657776246,0.486551991,0.79729015,0.56748116,0.26002237,0.13437259,0.11529694,0.07143639,0.06345997,0.047366034,0.04341194,22.6905741,4.076008468,91.7813408,72.48341164,2225.939556,0.046489733,46928.23248,856.815122,2,6,5,6,50.69315115,4.631578947,0.257309942,0.094873937,1.319548867,0.164183764,0.044437744,0.02953296,-1.558487791,0.084967025,0.333333333,2.067033856,38.87297056,13.20277292,1.73265779,7601,1
33,425.9545455,289.3041119,11.9857802,0.104606626,84.69611436,24.80864923,0.703189479,0.086261104,0.79069001,0.104032921,0.921996146,0.033655424,2.645985644,0.525971815,0.7421,0.4682658,0.30106845,0.24417603,0.21248189,0.17060119,0.15164867,0.15354577,0.18668815,20.83798912,-6.709770653,82.23005259,48.11377093,1519.499243,0.024224505,36130.64477,783.2156647,7,10,6,10,31.13836771,5.03030303,0.15719697,0.206974998,1.732323224,0.189090033,0.247128034,0.106302026,-1.76504599,0.10271525,0.095238095,12.03271859,27.29950043,7.618418899,1.484119296,7602,2
37,133.8918919,81.91064142,15.98916646,0.118751549,45.81237834,11.3531777,0.751694326,0.062832222,0.754117194,0.11611752,0.927403206,0.030863669,2.676219797,0.509685878,0.7128403,0.46037948,0.3257396,0.3119967,0.23217018,0.23314221,0.18755747,0.19747797,0.09764799,-16.33515154,4.194564697,105.785757,75.09887889,1610.989137,0.010301679,60671.69148,979.6829299,10,8,11,8,33.48364657,5.027027027,0.13963964,0.064230056,1.579185513,0.188522204,0.138463954,0.082625322,-1.185042707,0.088588364,0.142857143,16.03189717,15.66800927,4.093498349,0.496130049,7603,1
29,179.8103448,440.7660341,17.6287357,0.332663526,174.2090521,209.3252365,0.113684133,0.215420609,0.48401769,0.321221302,0.285668103,0.319191901,2.718842234,0.49509081,0.48577735,0.26849425,0.09256469,0.09443055,0.04174683,0.070590235,0.039507315,0.029673813,0.024935652,-1.346004512,-1.454366203,100.9110524,52.31659363,1511.734115,0.049319631,42999.83297,837.788343,7,8,10,4,28.05322936,5.103448276,0.18226601,0.069396202,1.75362318,2.938563002,0.22514253,0.12701277,-1.685447883,0.013897711,0.238095238,8.048063065,39.80581606,28.57501515,0.815120697,7604,2
9,69.55555556,20.11418024,30.63401708,0.222666285,39.74890161,9.230182672,0.567064346,0.094966863,0.550890568,0.107584536,0.84874953,0.057214494,2.6462794,0.621890121,0.24139577,0.17679481,0.13010205,0.15197687,0.11752783,0.0939537,0.066968046,0.076200254,0.044553585,0.339730953,-21.13265132,55.51525494,92.59138709,2263.477397,0.17575237,34268.15326,777.3841345,2,3,3,1,76.61057761,4.222222222,0.527777778,0.011299435,0.565495206,0.370216752,-0.005063005,-7.51E-05,-2.261780978,-0.013019232,0.666666667,12.07371706,14.34211434,3.068365572,0.285458326,7606,1
18,1664.055556,930.7269544,18.66538403,0.078998062,170.4214512,42.91692403,0.73233992,0.246564,0.830161941,0.078672,0.885382665,0.232088113,2.738351963,0.424711981,0.5848993,0.37846094,0.22981273,0.13461722,0.10309566,0.092712276,0.08110306,0.06403221,0.046782687,10.37267927,-20.42678272,90.8545457,66.8308965,1439.30307,0.055482005,48727.87696,836.3097036,4,7,3,4,56.63707157,4.666666667,0.274509804,0.316150006,1.390804592,0.107251614,0.441049582,0.178355198,-1.962152465,0.119164795,0.285714286,3.043768896,51.55864617,13.33689137,5.542885303,7607,3
21,23,10.30603152,33.27485454,0.257232244,22.25815971,7.326948002,0.591885318,0.118686245,0.53994493,0.164044458,0.85194213,0.083608542,2.588705225,0.588648829,0.7232287,0.4591678,0.14163725,0.17921118,0.17422129,0.116910785,0.09653507,0.15118495,0.10222611,13.61788217,-0.225942243,88.53050211,62.54940854,2397.769405,0.043818088,42558.98158,884.0818901,4,6,3,8,32.56129432,4.761904762,0.238095238,0.006604677,1.723300963,0.530701145,0.051537709,-0.004501422,-1.45849625,0.001994529,0.333333333,0.074411992,8.441146865,2.800406701,0.108830363,7620,1
